target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
NONE,un138,325.1017666586,-23.17736153708,2,51330.7915302431,1.0,43
NONE,un139,325.1017666586,-23.17736153708,2,51330.7928265393,10.0,44
DARK-EARTH-CALIB,un140,325.1541952014,-23.16583368431,3,57173.7230859144,102.934334,46
NGC7099-214018-231323,un141,325.075269583333,-23.2230083328924,2,57173.6738310185,7414.848,47
EARTH-CALIB,un142,325.1436243576,-23.24014964287,2,49693.7495014236,1000.0,48
EARTH-CALIB,un143,325.1436243576,-23.24014964287,2,49693.6828347569,1000.0,49
EARTH-CALIB,un144,325.1436243576,-23.24014964287,2,49693.8168625347,1000.0,50
NGC7099-OUTER,un145,325.1412985374,-23.24019159312,3,49693.641864,1800.0,51
NGC7099-OUTER,un146,325.1412985374,-23.24019159312,3,49693.641864,1800.0,52
NGC7099-OUTER,un147,325.1412985374,-23.24019159312,3,49693.773114,2100.0,53
NGC7099-OUTER,un148,325.1412985374,-23.24019159312,3,49693.773114,2100.0,54
NGC7099-OUTER,un149,325.1412985374,-23.24019159312,3,49693.83978067,2100.0,55
NGC7099-OUTER,un150,325.1412985374,-23.24019159312,3,49693.83978067,2100.0,57
NGC7099-OUTER,un151,325.1412985374,-23.24019159312,3,49693.70575289,2100.0,58
NGC7099-OUTER,un152,325.1412985374,-23.24019159312,3,49693.70575289,1200.0,59
NGC7099-OUTER,un153,325.1412985374,-23.24019159312,3,49693.72241955,900.0,60
NGC7099-OUTER,un154,325.1472615831,-23.23554457329,3,49691.22797508,1800.0,61
NGC7099-OUTER,un155,325.1472615831,-23.23554457329,3,49691.22797508,1800.0,62
NGC7099-OUTER,un156,325.1472615831,-23.23554457329,3,49691.29186397,960.0,63
NGC7099-OUTER,un157,325.1472615831,-23.23554457329,3,49691.29186397,1860.0,64
NGC7099-OUTER,un158,325.1472615831,-23.23554457329,3,49691.30714175,900.0,65
NGC7099-OUTER,un159,325.1472615831,-23.23554457329,3,49691.42589175,1860.0,66
NGC7099-OUTER,un160,325.1472615831,-23.23554457329,3,49691.42589175,1860.0,68
NGC7099-OUTER,un161,325.1472615831,-23.23554457329,3,49691.35853064,2100.0,69
NGC7099-OUTER,un162,325.1472615831,-23.23554457329,3,49691.35853064,2100.0,70
NGC7099-OUTER,un163,325.1502258741,-23.23288770013,3,49691.62728064,2100.0,71
NGC7099-OUTER,un164,325.1502258741,-23.23288770013,3,49691.62728064,2100.0,72
NGC7099-OUTER,un165,325.1502258741,-23.23288770013,3,49691.57311398,1200.0,73
NGC7099-OUTER,un166,325.1502258741,-23.23288770013,3,49691.55991953,900.0,74
NGC7099-OUTER,un167,325.1502258741,-23.23288770013,3,49691.55991953,2100.0,75
NGC7099-OUTER,un168,325.1502258741,-23.23288770013,3,49691.49464175,2100.0,76
NGC7099-OUTER,un169,325.1502258741,-23.23288770013,3,49691.49464175,2100.0,77
NGC7099-OUTER,un170,325.1502258741,-23.23288770013,3,49691.69394731,2100.0,79
NGC7099-OUTER,un171,325.1502258741,-23.23288770013,3,49691.69394731,2100.0,80
BIAS,un172,324.9904921981,-23.13475421931,1,53858.0448138889,0.0,81
DARK,un173,324.9904921981,-23.13475421931,1,53858.0498936343,953.0,82
EARTH-CALIB,un174,324.9920746496,-23.13534713363,2,53858.0043516551,0.3,83
EARTH-CALIB,un175,324.9920746496,-23.13534713363,2,53858.0078238773,0.3,84
EARTH-CALIB,un176,324.9920746496,-23.13534713363,2,53857.9411572106,0.7,85
EARTH-CALIB,un177,324.9920746496,-23.13534713363,2,53857.9376849884,0.7,86
DARK,un178,289.0586390355,30.31063667068,3,53866.44553241,5375.907958,87
DARK,un179,325.1242686232,-23.09096686823,3,53866.5108544329,5375.953979,88
